Year, Month, DPM_t_C_ha, RPM_t_C_ha, BIO_t_C_ha, HUM_t_C_ha, IOM_t_C_ha, SOC_t_C_ha,     deltaC
2001,     4, 0.12598201, 5.93297464, 0.77558983, 27.5598780,  3.0041000, 37.3985245,     3.0936 
2001,     5, 0.10766024, 5.90506792, 0.77331403, 27.5579403,  3.0041000, 37.3480825,     2.9393 
2001,     6, 0.09022139, 5.87384554, 0.77048194, 27.5554040,  3.0041000, 37.2940528,     2.7730 
2001,     7, 0.07159757, 5.83324456, 0.76642999, 27.5516055,  3.0041000, 37.2269777,     2.5668 
2001,     8, 1.34215390, 6.62477350, 0.75354710, 27.5384943,  3.0041000, 39.2630688,     6.7609 
2001,     9, 0.36140685, 6.36908224, 0.81590194, 27.6129036,  3.0041000, 38.1633946,     4.2318 
2001,    10, 0.08969146, 6.10828790, 0.80622555, 27.6088548,  3.0041000, 37.6171597,     2.7923 
2001,    11, 0.06373109, 6.04599112, 0.79963887, 27.6033666,  3.0041000, 37.5168277,     2.5014 
2001,    12, 0.05493572, 6.01911458, 0.79654471, 27.6006927,  3.0041000, 37.4753877,     2.3736 
2002,     1, 0.04177788, 5.96987664, 0.79063712, 27.5953935,  3.0041000, 37.4017851,     2.1528 
2002,     2, 0.02943144, 5.90746708, 0.78278056, 27.5880563,  3.0041000, 37.3118353,     1.8820 
2002,     3, 0.02020468, 5.84117911, 0.77410067, 27.5796522,  3.0041000, 37.2192367,     1.6005 
2002,     4, 0.01737397, 5.81478865, 0.77054519, 27.5761617,  3.0041000, 37.1829695,     1.4831 
2002,     5, 0.01512916, 5.79070455, 0.76727159, 27.5729115,  3.0041000, 37.1501168,     1.3754 
2002,     6, 0.01258732, 5.75883938, 0.76291345, 27.5685223,  3.0041000, 37.1069624,     1.2368 
2002,     7, 0.01013445, 5.72151403, 0.75777463, 27.5632621,  3.0041000, 37.0567852,     1.0767 
2002,     8, 1.36304698, 6.62269786, 0.75226185, 27.5575233,  3.0041000, 39.2996300,     5.6435 
2002,     9, 1.02369279, 6.56605788, 0.77696099, 27.5872730,  3.0041000, 38.9580847,     4.9140 
2002,    10, 0.41159915, 6.38901417, 0.81218303, 27.6316265,  3.0041000, 38.2485229,     3.3160 
2002,    11, 0.26350373, 6.30410184, 0.81423287, 27.6370525,  3.0041000, 38.0229909,     2.7628 
2002,    12, 0.19957565, 6.25176787, 0.81276951, 27.6373497,  3.0041000, 37.9055627,     2.4599 
2003,     1, 0.16270671, 6.21357838, 0.81074101, 27.6364565,  3.0041000, 37.8275826,     2.2511 
2003,     2, 0.13293471, 6.17602108, 0.80812578, 27.6348286,  3.0041000, 37.7560102,     2.0557 
2003,     3, 0.09209762, 6.10839438, 0.80227117, 27.6303819,  3.0041000, 37.6372451,     1.7320 
2003,     4, 0.08367349, 6.09084087, 0.80051736, 27.6289665,  3.0041000, 37.6080982,     1.6435 
2003,     5, 0.07254182, 6.06481100, 0.79779632, 27.6266975,  3.0041000, 37.5659466,     1.5194 
2003,     6, 0.05876572, 6.02661350, 0.79357912, 27.6230405,  3.0041000, 37.5060988,     1.3460 
2003,     7, 0.04629956, 5.98366022, 0.78856340, 27.6185284,  3.0041000, 37.4411516,     1.1568 
2003,     8, 1.35864515, 6.85703794, 0.78304145, 27.6134011,  3.0041000, 39.6162257,     5.3760 
2003,     9, 1.00829111, 6.79596212, 0.80813596, 27.6443108,  3.0041000, 39.2608000,     4.6478 
2003,    10, 0.59904084, 6.69063078, 0.83280335, 27.6765430,  3.0041000, 38.8031180,     3.6713 
2003,    11, 0.38400052, 6.60196664, 0.84080763, 27.6896116,  3.0041000, 38.5204864,     3.0328 
2003,    12, 0.30687519, 6.55771027, 0.84176635, 27.6928217,  3.0041000, 38.4032735,     2.7529 
2004,     1, 0.20327754, 6.47718130, 0.84009244, 27.6945541,  3.0041000, 38.2192054,     2.3064 
2004,     2, 0.13335794, 6.39578620, 0.83504618, 27.6923507,  3.0041000, 38.0606410,     1.9067 
2004,     3, 0.07861268, 6.29517995, 0.82583911, 27.6858905,  3.0041000, 37.8896222,     1.4617 
2004,     4, 0.03393454, 6.13850523, 0.80792093, 27.6706677,  3.0041000, 37.6551284,     0.8329 
2004,     5, 0.02933590, 6.11174680, 0.80448628, 27.6676497,  3.0041000, 37.6173187,     0.7207 
2004,     6, 0.02400403, 6.07507854, 0.79970482, 27.6633596,  3.0041000, 37.5662470,     0.5721 
2004,     7, 0.01942452, 6.03662060, 0.79460561, 27.6586890,  3.0041000, 37.5134397,     0.4179 
2004,     8, 0.00562794, 5.81639450, 0.76544852, 27.6292505,  3.0041000, 37.2208215,    -0.4026 
2004,     9, 0.00464911, 5.78314995, 0.76080782, 27.6245069,  3.0041000, 37.1772138,    -0.5353 
2004,    10, 1.47476598, 6.70179630, 0.74648486, 27.6092448,  3.0041000, 39.5363920,     3.9250 
2004,    11, 0.79415968, 6.57849827, 0.79564409, 27.6678736,  3.0041000, 38.8402757,     2.5250 
2004,    12, 0.52942528, 6.49895710, 0.80994082, 27.6868927,  3.0041000, 38.5293160,     1.8580 
2005,     1, 0.40159762, 6.44530189, 0.81455568, 27.6941964,  3.0041000, 38.3597516,     1.4767 
2005,     2, 0.32993531, 6.40740822, 0.81598118, 27.6973096,  3.0041000, 38.2547343,     1.2312 
2005,     3, 0.23483910, 6.34238560, 0.81581952, 27.6995477,  3.0041000, 38.0966919,     0.8581 
2005,     4, 0.15835715, 6.26785095, 0.81252282, 27.6984424,  3.0041000, 37.9412733,     0.4793 
2005,     5, 0.13911691, 6.24354042, 0.81085507, 27.6974295,  3.0041000, 37.8950419,     0.3570 
2005,     6, 0.11393314, 6.20624666, 0.80790148, 27.6953657,  3.0041000, 37.8275470,     0.1813 
2005,     7, 0.09129817, 6.16514639, 0.80416639, 27.6924785,  3.0041000, 37.7571894,    -0.0039 
2005,     8, 0.07390687, 6.12618453, 0.80023998, 27.6892428,  3.0041000, 37.6936741,    -0.1742 
2005,     9, 1.24976209, 6.73296053, 0.77156236, 27.6610396,  3.0041000, 39.4194245,     2.7975 
2005,    10, 0.32831324, 6.46829621, 0.82708127, 27.7288473,  3.0041000, 38.3566380,     0.6327 
2005,    11, 0.24533416, 6.41200702, 0.82691739, 27.7309936,  3.0041000, 38.2193521,     0.3176 
2005,    12, 0.19835885, 6.37125219, 0.82550997, 27.7310780,  3.0041000, 38.1302990,     0.1049 
2006,     1, 0.16344375, 6.33435352, 0.82350054, 27.7302875,  3.0041000, 38.0556853,    -0.0778 
2006,     2, 0.13743580, 6.30150441, 0.82122250, 27.7289978,  3.0041000, 37.9932605,    -0.2345 
2006,     3, 0.10765245, 6.25549910, 0.81742110, 27.7264093,  3.0041000, 37.9110819,    -0.4405 
2006,     4, 0.07418219, 6.18600459, 0.81063955, 27.7211028,  3.0041000, 37.7960291,    -0.7302 
2006,     5, 0.03901737, 6.06790802, 0.79724603, 27.7092911,  3.0041000, 37.6175626,    -1.1857 
2006,     6, 0.03171582, 6.03030844, 0.79253864, 27.7049961,  3.0041000, 37.5636590,    -1.3329 
2006,     7, 0.02396485, 5.97982519, 0.78605471, 27.6989106,  3.0041000, 37.4928553,    -1.5246 
2006,     8, 1.82129139, 7.19287205, 0.78101411, 27.6940832,  3.0041000, 40.4933608,     3.8071 
2006,     9, 0.26686297, 6.79015365, 0.88439826, 27.8184271,  3.0041000, 38.7639420,     0.5169 
2006,    10, 0.06971957, 6.52216218, 0.86539813, 27.8095612,  3.0041000, 38.2709411,    -0.5926 
2006,    11, 0.04561784, 6.43969048, 0.85553494, 27.8024468,  3.0041000, 38.1473901,    -0.8941 
2006,    12, 0.03349403, 6.38028348, 0.84791802, 27.7966027,  3.0041000, 38.0623982,    -1.1078 
2007,     1, 0.02355483, 6.31325526, 0.83900838, 27.7894401,  3.0041000, 37.9693586,    -1.3433 
2007,     2, 0.01775791, 6.25997660, 0.83173061, 27.7833938,  3.0041000, 37.8969589,    -1.5305 
2007,     3, 0.01253885, 6.19496249, 0.82272119, 27.7756569,  3.0041000, 37.8099795,    -1.7549 
2007,     4, 0.01110039, 6.17235781, 0.81953721, 27.7728871,  3.0041000, 37.7799825,    -1.8395 
2007,     5, 0.00546696, 6.04259274, 0.80142821, 27.7562527,  3.0041000, 37.6098406,    -2.2740 
2007,     6, 0.00425258, 5.99722734, 0.79496225, 27.7501902,  3.0041000, 37.5507323,    -2.4329 
2007,     7, 0.00342146, 5.95823046, 0.78939170, 27.7448825,  3.0041000, 37.5000261,    -2.5712 
2007,     8, 1.16789875, 6.73142374, 0.78425827, 27.7399196,  3.0041000, 39.4276003,     0.8397 
2007,     9, 0.88083922, 6.67469881, 0.80384152, 27.7642448,  3.0041000, 39.1277243,     0.2746 
2007,    10, 0.32866210, 6.48018289, 0.83079423, 27.8006401,  3.0041000, 38.4443794,    -1.0788 
2007,    11, 0.23419869, 6.41464029, 0.83037952, 27.8028885,  3.0041000, 38.2862070,    -1.4219 
2007,    12, 0.18587642, 6.37032373, 0.82856159, 27.8026621,  3.0041000, 38.1915238,    -1.6365 
